"v1trans","v2trans","vUptake","strategy","relax","HALYprice","p"
90,90,90,"Tight Suppression","Yes",13000,0.271859370637685
50,50,60,"Moderate Elimination","Yes",13000,0.334254214074463
75,50,60,"Moderate Elimination","Yes",13000,0.366875153733417
90,50,60,"Moderate Elimination","Yes",13000,0.379178260220215
50,75,60,"Moderate Elimination","Yes",13000,0.827975690364838
75,75,60,"Moderate Elimination","Yes",13000,0.34877377958037
90,75,60,"Moderate Elimination","Yes",13000,0.142564197303727
50,90,60,"Moderate Elimination","Yes",13000,0.303353595314547
75,90,60,"Moderate Elimination","Yes",13000,0.040732950437814
90,90,60,"Moderate Elimination","Yes",13000,0.136787710012868
50,50,75,"Moderate Elimination","Yes",13000,0.198379662819207
75,50,75,"Moderate Elimination","Yes",13000,0.18221336370334
90,50,75,"Moderate Elimination","Yes",13000,0.954041674500331
50,75,75,"Moderate Elimination","Yes",13000,0.294612719444558
75,75,75,"Moderate Elimination","Yes",13000,0.038768078899011
90,75,75,"Moderate Elimination","Yes",13000,0.353878098540008
50,90,75,"Moderate Elimination","Yes",13000,0.00837940396741033
75,90,75,"Moderate Elimination","Yes",13000,0.564817551290616
90,90,75,"Moderate Elimination","Yes",13000,0.305874129524454
50,50,90,"Moderate Elimination","Yes",13000,0.000492727151140571
75,50,90,"Moderate Elimination","Yes",13000,0.0364182307384908
90,50,90,"Moderate Elimination","Yes",13000,0.598292329348624
50,75,90,"Moderate Elimination","Yes",13000,0.912519284756854
75,75,90,"Moderate Elimination","Yes",13000,0.762193808099255
90,75,90,"Moderate Elimination","Yes",13000,0.310016304021701
50,90,90,"Moderate Elimination","Yes",13000,0.809721927624196
75,90,90,"Moderate Elimination","Yes",13000,0.382812311174348
90,90,90,"Moderate Elimination","Yes",13000,0.691209013108164
50,50,60,"Aggressive Elimination","Yes",13000,0.792671330040321
75,50,60,"Aggressive Elimination","Yes",13000,0.5691772273276
90,50,60,"Aggressive Elimination","Yes",13000,0.338721597101539
50,75,60,"Aggressive Elimination","Yes",13000,0.0319474523421377
75,75,60,"Aggressive Elimination","Yes",13000,0.51761753950268
90,75,60,"Aggressive Elimination","Yes",13000,0.756393846357241
50,90,60,"Aggressive Elimination","Yes",13000,0.102533544646576
75,90,60,"Aggressive Elimination","Yes",13000,0.258443506900221
90,90,60,"Aggressive Elimination","Yes",13000,0.49495110893622
50,50,75,"Aggressive Elimination","Yes",13000,0.665271846111864
75,50,75,"Aggressive Elimination","Yes",13000,0.422075471840799
90,50,75,"Aggressive Elimination","Yes",13000,0.422420555725694
50,75,75,"Aggressive Elimination","Yes",13000,0.013235533144325
75,75,75,"Aggressive Elimination","Yes",13000,0.433295785915107
90,75,75,"Aggressive Elimination","Yes",13000,0.602518065599725
50,90,75,"Aggressive Elimination","Yes",13000,0.699227727018297
75,90,75,"Aggressive Elimination","Yes",13000,0.282213548664004
90,90,75,"Aggressive Elimination","Yes",13000,0.755476422840729
50,50,90,"Aggressive Elimination","Yes",13000,0.941931620473042
75,50,90,"Aggressive Elimination","Yes",13000,0.492901552468538
90,50,90,"Aggressive Elimination","Yes",13000,0.49722239561379
50,75,90,"Aggressive Elimination","Yes",13000,0.381135849282146
75,75,90,"Aggressive Elimination","Yes",13000,0.905280810780823
90,75,90,"Aggressive Elimination","Yes",13000,0.0281328062992543
50,90,90,"Aggressive Elimination","Yes",13000,0.00476875877939165
75,90,90,"Aggressive Elimination","Yes",13000,0.436512859538198
90,90,90,"Aggressive Elimination","Yes",13000,0.155307074543089
50,50,60,"Loose Suppression","No",13000,0.898696937831119
75,50,60,"Loose Suppression","No",13000,0.307242398150265
90,50,60,"Loose Suppression","No",13000,0.297952792141587
50,75,60,"Loose Suppression","No",13000,0.22245509061031
75,75,60,"Loose Suppression","No",13000,0.847967704758048
90,75,60,"Loose Suppression","No",13000,0.03292380226776
50,90,60,"Loose Suppression","No",13000,0.344029076397419
75,90,60,"Loose Suppression","No",13000,0.822344053070992
90,90,60,"Loose Suppression","No",13000,0.928240613779053
50,50,75,"Loose Suppression","No",13000,0.0973001439124346
75,50,75,"Loose Suppression","No",13000,0.620143962325528
90,50,75,"Loose Suppression","No",13000,0.964838438900188
50,75,75,"Loose Suppression","No",13000,0.516316539840773
75,75,75,"Loose Suppression","No",13000,0.872311969054863
90,75,75,"Loose Suppression","No",13000,0.460384682519361
50,90,75,"Loose Suppression","No",13000,0.576994667761028
75,90,75,"Loose Suppression","No",13000,0.776658678194508
90,90,75,"Loose Suppression","No",13000,0.672195571940392
50,50,90,"Loose Suppression","No",13000,0.890368514461443
75,50,90,"Loose Suppression","No",13000,0.54073696420528
90,50,90,"Loose Suppression","No",13000,0.339363332604989
50,75,90,"Loose Suppression","No",13000,0.246038282290101
75,75,90,"Loose Suppression","No",13000,0.0140181726310402
90,75,90,"Loose Suppression","No",13000,0.810397106222808
50,90,90,"Loose Suppression","No",13000,0.293964843964204
75,90,90,"Loose Suppression","No",13000,0.216246117372066
90,90,90,"Loose Suppression","No",13000,0.00393866235390306
50,50,60,"Tight Suppression","No",13000,0.132951670559123
75,50,60,"Tight Suppression","No",13000,0.838768536224961
90,50,60,"Tight Suppression","No",13000,0.457895992556587
50,75,60,"Tight Suppression","No",13000,0.872636230429634
75,75,60,"Tight Suppression","No",13000,0.643369128229097
90,75,60,"Tight Suppression","No",13000,0.787821081699803
50,90,60,"Tight Suppression","No",13000,0.502522587077692
75,90,60,"Tight Suppression","No",13000,0.635956659680232
90,90,60,"Tight Suppression","No",13000,0.494609237182885
50,50,75,"Tight Suppression","No",13000,0.587780020432547
75,50,75,"Tight Suppression","No",13000,0.838943862123415
90,50,75,"Tight Suppression","No",13000,0.00531797995790839
50,75,75,"Tight Suppression","No",13000,0.687790622236207
75,75,75,"Tight Suppression","No",13000,0.749736791476607
90,75,75,"Tight Suppression","No",13000,0.758987271692604
50,90,75,"Tight Suppression","No",13000,0.0555253382772207
75,90,75,"Tight Suppression","No",13000,0.139437849633396
90,90,75,"Tight Suppression","No",13000,0.522051165578887
50,50,90,"Tight Suppression","No",13000,0.548204586841166
75,50,90,"Tight Suppression","No",13000,0.0295749241486192
90,50,90,"Tight Suppression","No",13000,0.0410066780168563
50,75,90,"Tight Suppression","No",13000,0.385351069737226
75,75,90,"Tight Suppression","No",13000,0.0311558607500046
90,75,90,"Tight Suppression","No",13000,0.235845515504479
50,90,90,"Tight Suppression","No",13000,0.808952228631824
75,90,90,"Tight Suppression","No",13000,0.894679364049807
90,90,90,"Tight Suppression","No",13000,0.377393855713308
50,50,60,"Moderate Elimination","No",13000,0.122964225010946
75,50,60,"Moderate Elimination","No",13000,0.818625531625003
90,50,60,"Moderate Elimination","No",13000,0.500927085522562
50,75,60,"Moderate Elimination","No",13000,0.648735735565424
75,75,60,"Moderate Elimination","No",13000,0.917440801626071
90,75,60,"Moderate Elimination","No",13000,0.499486146261916
50,90,60,"Moderate Elimination","No",13000,0.519617327256128
75,90,60,"Moderate Elimination","No",13000,0.375561255495995
90,90,60,"Moderate Elimination","No",13000,0.392504645045847
50,50,75,"Moderate Elimination","No",13000,0.826940828934312
75,50,75,"Moderate Elimination","No",13000,0.26023562415503
90,50,75,"Moderate Elimination","No",13000,0.919011573074386
50,75,75,"Moderate Elimination","No",13000,0.743461496429518
75,75,75,"Moderate Elimination","No",13000,0.993295173393562
90,75,75,"Moderate Elimination","No",13000,0.744390922831371
50,90,75,"Moderate Elimination","No",13000,0.591811510967091
75,90,75,"Moderate Elimination","No",13000,0.60473766643554
90,90,75,"Moderate Elimination","No",13000,0.915355163393542
50,50,90,"Moderate Elimination","No",13000,0.426863530185074
75,50,90,"Moderate Elimination","No",13000,0.208768017590046
90,50,90,"Moderate Elimination","No",13000,0.62758908374235
50,75,90,"Moderate Elimination","No",13000,0.177121619228274
75,75,90,"Moderate Elimination","No",13000,0.781369141070172
90,75,90,"Moderate Elimination","No",13000,0.849368000635877
50,90,90,"Moderate Elimination","No",13000,0.178697146242484
75,90,90,"Moderate Elimination","No",13000,0.314626297913492
90,90,90,"Moderate Elimination","No",13000,0.260272378800437
50,50,60,"Aggressive Elimination","No",13000,0.235844406299293
75,50,60,"Aggressive Elimination","No",13000,0.0895341425202787
90,50,60,"Aggressive Elimination","No",13000,0.589783424977213
50,75,60,"Aggressive Elimination","No",13000,0.854298689868301
75,75,60,"Aggressive Elimination","No",13000,0.679964952403679
90,75,60,"Aggressive Elimination","No",13000,0.689425544813275
50,90,60,"Aggressive Elimination","No",13000,0.0571356012951583
75,90,60,"Aggressive Elimination","No",13000,0.754692224320024
90,90,60,"Aggressive Elimination","No",13000,0.135062598623335
50,50,75,"Aggressive Elimination","No",13000,0.213178012287244
75,50,75,"Aggressive Elimination","No",13000,0.845998636446893
90,50,75,"Aggressive Elimination","No",13000,0.784929797053337
50,75,75,"Aggressive Elimination","No",13000,0.927418882958591
75,75,75,"Aggressive Elimination","No",13000,0.687582574319094
90,75,75,"Aggressive Elimination","No",13000,0.613645058823749
50,90,75,"Aggressive Elimination","No",13000,0.412804580526426
75,90,75,"Aggressive Elimination","No",13000,0.126162558561191
90,90,75,"Aggressive Elimination","No",13000,0.728208644548431
50,50,90,"Aggressive Elimination","No",13000,0.872954741120338
75,50,90,"Aggressive Elimination","No",13000,0.296968690818176
90,50,90,"Aggressive Elimination","No",13000,0.191688678227365
50,75,90,"Aggressive Elimination","No",13000,0.144129646476358
75,75,90,"Aggressive Elimination","No",13000,0.760215062182397
90,75,90,"Aggressive Elimination","No",13000,0.215250795939937
50,90,90,"Aggressive Elimination","No",13000,0.0652533434331417
75,90,90,"Aggressive Elimination","No",13000,0.835964182857424
90,90,90,"Aggressive Elimination","No",13000,0.499183474108577
50,50,60,"Loose Suppression","Yes",14000,0.414985016919672
75,50,60,"Loose Suppression","Yes",14000,0.28155081695877
90,50,60,"Loose Suppression","Yes",14000,0.214426822029054
50,75,60,"Loose Suppression","Yes",14000,0.718880858505145
75,75,60,"Loose Suppression","Yes",14000,0.771692303707823
90,75,60,"Loose Suppression","Yes",14000,0.667765727033839
50,90,60,"Loose Suppression","Yes",14000,0.866004317300394
75,90,60,"Loose Suppression","Yes",14000,0.454266825690866
90,90,60,"Loose Suppression","Yes",14000,0.745256179012358
50,50,75,"Loose Suppression","Yes",14000,0.184450186323375
75,50,75,"Loose Suppression","Yes",14000,0.623507470823824
90,50,75,"Loose Suppression","Yes",14000,0.493798241950572
50,75,75,"Loose Suppression","Yes",14000,0.835263147717342
75,75,75,"Loose Suppression","Yes",14000,0.434229496400803
90,75,75,"Loose Suppression","Yes",14000,0.86512128286995
50,90,75,"Loose Suppression","Yes",14000,0.165581756969914
75,90,75,"Loose Suppression","Yes",14000,0.80576625559479
90,90,75,"Loose Suppression","Yes",14000,0.574377220589668
50,50,90,"Loose Suppression","Yes",14000,0.083129876293242
75,50,90,"Loose Suppression","Yes",14000,0.186701285419986
90,50,90,"Loose Suppression","Yes",14000,0.854596595279872
50,75,90,"Loose Suppression","Yes",14000,0.562837989302352
75,75,90,"Loose Suppression","Yes",14000,0.320186263415962
90,75,90,"Loose Suppression","Yes",14000,0.60046258661896
50,90,90,"Loose Suppression","Yes",14000,0.863254719180986
75,90,90,"Loose Suppression","Yes",14000,0.475565379485488
90,90,90,"Loose Suppression","Yes",14000,0.0323677689302713
50,50,60,"Tight Suppression","Yes",14000,0.75745391426608
75,50,60,"Tight Suppression","Yes",14000,0.154006482567638
90,50,60,"Tight Suppression","Yes",14000,0.0710398822557181
50,75,60,"Tight Suppression","Yes",14000,0.784403056604788
75,75,60,"Tight Suppression","Yes",14000,0.99473152612336
90,75,60,"Tight Suppression","Yes",14000,0.267513271188363
50,90,60,"Tight Suppression","Yes",14000,0.117311130510643
75,90,60,"Tight Suppression","Yes",14000,0.88757536211051
90,90,60,"Tight Suppression","Yes",14000,0.244900526478887
50,50,75,"Tight Suppression","Yes",14000,0.818349811248481
75,50,75,"Tight Suppression","Yes",14000,0.359707024879754
90,50,75,"Tight Suppression","Yes",14000,0.638794461032376
50,75,75,"Tight Suppression","Yes",14000,0.533427307615057
75,75,75,"Tight Suppression","Yes",14000,0.831587439402938
90,75,75,"Tight Suppression","Yes",14000,0.709598818793893
50,90,75,"Tight Suppression","Yes",14000,0.508047644048929
75,90,75,"Tight Suppression","Yes",14000,0.364461142104119
90,90,75,"Tight Suppression","Yes",14000,0.16859701112844
50,50,90,"Tight Suppression","Yes",14000,0.928289697505534
75,50,90,"Tight Suppression","Yes",14000,0.767350430833176
90,50,90,"Tight Suppression","Yes",14000,0.780672074528411
50,75,90,"Tight Suppression","Yes",14000,0.925565969897434
75,75,90,"Tight Suppression","Yes",14000,0.272085780277848
90,75,90,"Tight Suppression","Yes",14000,0.148496960522607
50,90,90,"Tight Suppression","Yes",14000,0.726834981236607
75,90,90,"Tight Suppression","Yes",14000,0.788763921707869
90,90,90,"Tight Suppression","Yes",14000,0.256769180763513
50,50,60,"Moderate Elimination","Yes",14000,0.929322246694937
75,50,60,"Moderate Elimination","Yes",14000,0.36581078893505
90,50,60,"Moderate Elimination","Yes",14000,0.028646505670622
50,75,60,"Moderate Elimination","Yes",14000,0.228772822301835
75,75,60,"Moderate Elimination","Yes",14000,0.480149741750211
90,75,60,"Moderate Elimination","Yes",14000,0.293780497973785
50,90,60,"Moderate Elimination","Yes",14000,0.42635265388526
75,90,60,"Moderate Elimination","Yes",14000,0.356151750311255
90,90,60,"Moderate Elimination","Yes",14000,0.906365594128147
50,50,75,"Moderate Elimination","Yes",14000,0.77125254063867
75,50,75,"Moderate Elimination","Yes",14000,0.511416396591812
90,50,75,"Moderate Elimination","Yes",14000,0.687446403782815
50,75,75,"Moderate Elimination","Yes",14000,0.761865078471601
75,75,75,"Moderate Elimination","Yes",14000,0.498247577110305
90,75,75,"Moderate Elimination","Yes",14000,0.314795240527019
50,90,75,"Moderate Elimination","Yes",14000,0.679132796358317
75,90,75,"Moderate Elimination","Yes",14000,0.467602711403742
90,90,75,"Moderate Elimination","Yes",14000,0.82671103044413
50,50,90,"Moderate Elimination","Yes",14000,0.0387860941700637
75,50,90,"Moderate Elimination","Yes",14000,0.894094084156677
90,50,90,"Moderate Elimination","Yes",14000,0.901799778454006
50,75,90,"Moderate Elimination","Yes",14000,0.867683241609484
75,75,90,"Moderate Elimination","Yes",14000,0.493543219286948
90,75,90,"Moderate Elimination","Yes",14000,0.150167769286782
50,90,90,"Moderate Elimination","Yes",14000,0.019800745183602
75,90,90,"Moderate Elimination","Yes",14000,0.882792100077495
90,90,90,"Moderate Elimination","Yes",14000,0.675861471099779
50,50,60,"Aggressive Elimination","Yes",14000,0.259184184018523
75,50,60,"Aggressive Elimination","Yes",14000,0.256685867905617
90,50,60,"Aggressive Elimination","Yes",14000,0.497244011377916
50,75,60,"Aggressive Elimination","Yes",14000,0.603736771270633
75,75,60,"Aggressive Elimination","Yes",14000,0.0235795523039997
90,75,60,"Aggressive Elimination","Yes",14000,0.274981989059597
50,90,60,"Aggressive Elimination","Yes",14000,0.8567150963936
75,90,60,"Aggressive Elimination","Yes",14000,0.211357722524554
90,90,60,"Aggressive Elimination","Yes",14000,0.510945182526484
50,50,75,"Aggressive Elimination","Yes",14000,0.684619299136102
75,50,75,"Aggressive Elimination","Yes",14000,0.110056765377522
90,50,75,"Aggressive Elimination","Yes",14000,0.778891770169139
50,75,75,"Aggressive Elimination","Yes",14000,0.662279614480212
75,75,75,"Aggressive Elimination","Yes",14000,0.792546896496788
90,75,75,"Aggressive Elimination","Yes",14000,0.548654007958248
50,90,75,"Aggressive Elimination","Yes",14000,0.213470731629059
75,90,75,"Aggressive Elimination","Yes",14000,0.308911230415106
90,90,75,"Aggressive Elimination","Yes",14000,0.796360047068447
50,50,90,"Aggressive Elimination","Yes",14000,0.139291822444648
75,50,90,"Aggressive Elimination","Yes",14000,0.256396319251508
90,50,90,"Aggressive Elimination","Yes",14000,0.214665370527655
50,75,90,"Aggressive Elimination","Yes",14000,0.0876582753844559
75,75,90,"Aggressive Elimination","Yes",14000,0.722307314397767
90,75,90,"Aggressive Elimination","Yes",14000,0.715115032158792
50,90,90,"Aggressive Elimination","Yes",14000,0.170692214276642
75,90,90,"Aggressive Elimination","Yes",14000,0.226172130322084
90,90,90,"Aggressive Elimination","Yes",14000,0.590013818349689
50,50,60,"Loose Suppression","No",14000,0.198156409198418
75,50,60,"Loose Suppression","No",14000,0.206218881299719
90,50,60,"Loose Suppression","No",14000,0.395805817563087
50,75,60,"Loose Suppression","No",14000,0.256940502440557
75,75,60,"Loose Suppression","No",14000,0.291598245501518
90,75,60,"Loose Suppression","No",14000,0.451195630244911
50,90,60,"Loose Suppression","No",14000,0.229609733214602
75,90,60,"Loose Suppression","No",14000,0.0251231973525137
90,90,60,"Loose Suppression","No",14000,0.879863174399361
50,50,75,"Loose Suppression","No",14000,0.875368511071429
75,50,75,"Loose Suppression","No",14000,0.861334062647074
90,50,75,"Loose Suppression","No",14000,0.670637537492439
50,75,75,"Loose Suppression","No",14000,0.619787171250209
75,75,75,"Loose Suppression","No",14000,0.536956509575248
90,75,75,"Loose Suppression","No",14000,0.844198185717687
50,90,75,"Loose Suppression","No",14000,0.620027457363904
75,90,75,"Loose Suppression","No",14000,0.557560738641769
90,90,75,"Loose Suppression","No",14000,0.421238853596151
50,50,90,"Loose Suppression","No",14000,0.438242242671549
75,50,90,"Loose Suppression","No",14000,0.394935780903324
90,50,90,"Loose Suppression","No",14000,0.44701538188383
50,75,90,"Loose Suppression","No",14000,0.406726091867313
75,75,90,"Loose Suppression","No",14000,0.150222076801583
90,75,90,"Loose Suppression","No",14000,0.216938986908644
50,90,90,"Loose Suppression","No",14000,0.708693049149588
75,90,90,"Loose Suppression","No",14000,0.0855147938709706
90,90,90,"Loose Suppression","No",14000,0.877155621768907
50,50,60,"Tight Suppression","No",14000,0.434594304300845
75,50,60,"Tight Suppression","No",14000,0.118680021492764
90,50,60,"Tight Suppression","No",14000,0.943939440883696
50,75,60,"Tight Suppression","No",14000,0.238290658220649
75,75,60,"Tight Suppression","No",14000,0.518559819785878
90,75,60,"Tight Suppression","No",14000,0.928246588213369
50,90,60,"Tight Suppression","No",14000,0.918113854480907
75,90,60,"Tight Suppression","No",14000,0.0959951705299318
90,90,60,"Tight Suppression","No",14000,0.295902929501608
50,50,75,"Tight Suppression","No",14000,0.285216094460338
75,50,75,"Tight Suppression","No",14000,0.661445618839934
90,50,75,"Tight Suppression","No",14000,0.603493524249643
50,75,75,"Tight Suppression","No",14000,0.397137679392472
75,75,75,"Tight Suppression","No",14000,0.647865893086419
90,75,75,"Tight Suppression","No",14000,0.716405632672831
50,90,75,"Tight Suppression","No",14000,0.822615117067471
75,90,75,"Tight Suppression","No",14000,0.102323145139962
90,90,75,"Tight Suppression","No",14000,0.774032484972849
50,50,90,"Tight Suppression","No",14000,0.674832484452054
75,50,90,"Tight Suppression","No",14000,0.835164282936603
90,50,90,"Tight Suppression","No",14000,0.703171248547733
50,75,90,"Tight Suppression","No",14000,0.788870329037309
75,75,90,"Tight Suppression","No",14000,0.0787779239472002
90,75,90,"Tight Suppression","No",14000,0.32379128341563
50,90,90,"Tight Suppression","No",14000,0.756079392274842
75,90,90,"Tight Suppression","No",14000,0.828659946797416
90,90,90,"Tight Suppression","No",14000,0.942806754028425
50,50,60,"Moderate Elimination","No",14000,0.355256712529808
75,50,60,"Moderate Elimination","No",14000,0.441403455100954
90,50,60,"Moderate Elimination","No",14000,0.702442446257919
50,75,60,"Moderate Elimination","No",14000,0.698155081830919
75,75,60,"Moderate Elimination","No",14000,0.991853202227503
90,75,60,"Moderate Elimination","No",14000,0.460767430951819
50,90,60,"Moderate Elimination","No",14000,0.671830972423777
75,90,60,"Moderate Elimination","No",14000,0.731059388257563
90,90,60,"Moderate Elimination","No",14000,0.257156041217968
50,50,75,"Moderate Elimination","No",14000,0.905891460599378
75,50,75,"Moderate Elimination","No",14000,0.269909923663363
90,50,75,"Moderate Elimination","No",14000,0.98342529614456
50,75,75,"Moderate Elimination","No",14000,0.473660575225949
75,75,75,"Moderate Elimination","No",14000,0.0629252817016095
90,75,75,"Moderate Elimination","No",14000,0.223685241769999
50,90,75,"Moderate Elimination","No",14000,0.14805527869612
75,90,75,"Moderate Elimination","No",14000,0.191978462971747
90,90,75,"Moderate Elimination","No",14000,0.169112047413364
50,50,90,"Moderate Elimination","No",14000,0.249938673805445
75,50,90,"Moderate Elimination","No",14000,0.137178088771179
90,50,90,"Moderate Elimination","No",14000,0.34961150563322
50,75,90,"Moderate Elimination","No",14000,0.475992149207741
75,75,90,"Moderate Elimination","No",14000,0.603601598879322
90,75,90,"Moderate Elimination","No",14000,0.580912478268147
50,90,90,"Moderate Elimination","No",14000,0.100757328560576
75,90,90,"Moderate Elimination","No",14000,0.272886571241543
90,90,90,"Moderate Elimination","No",14000,0.828041719971225
50,50,60,"Aggressive Elimination","No",14000,0.62011570786126
75,50,60,"Aggressive Elimination","No",14000,0.0574174190405756
90,50,60,"Aggressive Elimination","No",14000,0.850349772023037
50,75,60,"Aggressive Elimination","No",14000,0.677146441303194
75,75,60,"Aggressive Elimination","No",14000,0.808993331855163
90,75,60,"Aggressive Elimination","No",14000,0.110171069158241
50,90,60,"Aggressive Elimination","No",14000,0.904189619701356
75,90,60,"Aggressive Elimination","No",14000,0.863516478566453
90,90,60,"Aggressive Elimination","No",14000,0.907675875816494
50,50,75,"Aggressive Elimination","No",14000,0.0870311032049358
75,50,75,"Aggressive Elimination","No",14000,0.890880536520854
90,50,75,"Aggressive Elimination","No",14000,0.554325887234882
50,75,75,"Aggressive Elimination","No",14000,0.328660290222615
75,75,75,"Aggressive Elimination","No",14000,0.363880354445428
90,75,75,"Aggressive Elimination","No",14000,0.539829888148233
50,90,75,"Aggressive Elimination","No",14000,0.343063321895897
75,90,75,"Aggressive Elimination","No",14000,0.294514802517369
90,90,75,"Aggressive Elimination","No",14000,0.501500962302089
50,50,90,"Aggressive Elimination","No",14000,0.544031067518517
75,50,90,"Aggressive Elimination","No",14000,0.324640973005444
90,50,90,"Aggressive Elimination","No",14000,0.290588866686448
50,75,90,"Aggressive Elimination","No",14000,0.288854892132804
75,75,90,"Aggressive Elimination","No",14000,0.696296686073765
90,75,90,"Aggressive Elimination","No",14000,0.641690867254511
50,90,90,"Aggressive Elimination","No",14000,0.636706633260474
75,90,90,"Aggressive Elimination","No",14000,0.479395657312125
90,90,90,"Aggressive Elimination","No",14000,0.305929062422365
50,50,60,"Loose Suppression","Yes",15000,0.901530229719356
75,50,60,"Loose Suppression","Yes",15000,0.30623149103485
90,50,60,"Loose Suppression","Yes",15000,0.243106919107959
50,75,60,"Loose Suppression","Yes",15000,0.589598996564746
75,75,60,"Loose Suppression","Yes",15000,0.620909134624526
90,75,60,"Loose Suppression","Yes",15000,0.953193433117121
50,90,60,"Loose Suppression","Yes",15000,0.0650305617600679
75,90,60,"Loose Suppression","Yes",15000,0.504309759009629
90,90,60,"Loose Suppression","Yes",15000,0.697585027432069
50,50,75,"Loose Suppression","Yes",15000,0.341768494341522
75,50,75,"Loose Suppression","Yes",15000,0.656269809463993
90,50,75,"Loose Suppression","Yes",15000,0.406507601728663
50,75,75,"Loose Suppression","Yes",15000,0.385821293340996
75,75,75,"Loose Suppression","Yes",15000,0.320565091213211
90,75,75,"Loose Suppression","Yes",15000,0.158699290826917
50,90,75,"Loose Suppression","Yes",15000,0.85932592744939
75,90,75,"Loose Suppression","Yes",15000,0.749226591316983
90,90,75,"Loose Suppression","Yes",15000,0.922449686564505
50,50,90,"Loose Suppression","Yes",15000,0.633416276657954
75,50,90,"Loose Suppression","Yes",15000,0.41543455584906
90,50,90,"Loose Suppression","Yes",15000,0.854962709592655
50,75,90,"Loose Suppression","Yes",15000,0.938427239889279
75,75,90,"Loose Suppression","Yes",15000,0.0256659907754511
90,75,90,"Loose Suppression","Yes",15000,0.334195132832974
50,90,90,"Loose Suppression","Yes",15000,0.826360492501408
75,90,90,"Loose Suppression","Yes",15000,0.0910944738425314
90,90,90,"Loose Suppression","Yes",15000,0.441258720355108
50,50,60,"Tight Suppression","Yes",15000,0.946123194647953
75,50,60,"Tight Suppression","Yes",15000,0.24426409532316
90,50,60,"Tight Suppression","Yes",15000,0.688169938046485
50,75,60,"Tight Suppression","Yes",15000,0.80155499256216
75,75,60,"Tight Suppression","Yes",15000,0.0251068237703294
90,75,60,"Tight Suppression","Yes",15000,0.902505938895047
50,90,60,"Tight Suppression","Yes",15000,0.447505227522925
75,90,60,"Tight Suppression","Yes",15000,0.34922109823674
90,90,60,"Tight Suppression","Yes",15000,0.321218688506633
50,50,75,"Tight Suppression","Yes",15000,0.531323410570621
75,50,75,"Tight Suppression","Yes",15000,0.692582635208964
90,50,75,"Tight Suppression","Yes",15000,0.956538701895624
50,75,75,"Tight Suppression","Yes",15000,0.397005997365341
75,75,75,"Tight Suppression","Yes",15000,0.85267507052049
90,75,75,"Tight Suppression","Yes",15000,0.891088162781671
50,90,75,"Tight Suppression","Yes",15000,0.698867451399565
75,90,75,"Tight Suppression","Yes",15000,0.15901840524748
90,90,75,"Tight Suppression","Yes",15000,0.00635711941868067
50,50,90,"Tight Suppression","Yes",15000,0.802451710682362
75,50,90,"Tight Suppression","Yes",15000,0.380789024988189
90,50,90,"Tight Suppression","Yes",15000,0.41673183767125
50,75,90,"Tight Suppression","Yes",15000,0.875822440255433
75,75,90,"Tight Suppression","Yes",15000,0.146646220702678
90,75,90,"Tight Suppression","Yes",15000,0.920141103444621
50,90,90,"Tight Suppression","Yes",15000,0.247445510001853
75,90,90,"Tight Suppression","Yes",15000,0.047097088303417
90,90,90,"Tight Suppression","Yes",15000,0.80061692581512
50,50,60,"Moderate Elimination","Yes",15000,0.349982025800273
75,50,60,"Moderate Elimination","Yes",15000,0.412423421163112
90,50,60,"Moderate Elimination","Yes",15000,0.485536755993962
50,75,60,"Moderate Elimination","Yes",15000,0.847508127102628
75,75,60,"Moderate Elimination","Yes",15000,0.644666293170303
90,75,60,"Moderate Elimination","Yes",15000,0.607873261673376
50,90,60,"Moderate Elimination","Yes",15000,0.734770199283957
75,90,60,"Moderate Elimination","Yes",15000,0.707001365255564
90,90,60,"Moderate Elimination","Yes",15000,0.986222754698247
50,50,75,"Moderate Elimination","Yes",15000,0.978864076081663
75,50,75,"Moderate Elimination","Yes",15000,0.165128905326128
90,50,75,"Moderate Elimination","Yes",15000,0.186145956628025
50,75,75,"Moderate Elimination","Yes",15000,0.0968741078395396
75,75,75,"Moderate Elimination","Yes",15000,0.270543039077893
90,75,75,"Moderate Elimination","Yes",15000,0.442495127907023
50,90,75,"Moderate Elimination","Yes",15000,0.414221120532602
75,90,75,"Moderate Elimination","Yes",15000,0.842240147758275
90,90,75,"Moderate Elimination","Yes",15000,0.208225855370983
50,50,90,"Moderate Elimination","Yes",15000,0.15519630885683
75,50,90,"Moderate Elimination","Yes",15000,0.447811091085896
90,50,90,"Moderate Elimination","Yes",15000,0.765062636928633
50,75,90,"Moderate Elimination","Yes",15000,0.558121558278799
75,75,90,"Moderate Elimination","Yes",15000,0.105510016204789
90,75,90,"Moderate Elimination","Yes",15000,0.992057639639825
50,90,90,"Moderate Elimination","Yes",15000,0.540991238551214
75,90,90,"Moderate Elimination","Yes",15000,0.278804225148633
90,90,90,"Moderate Elimination","Yes",15000,0.147429880918935
50,50,60,"Aggressive Elimination","Yes",15000,0.334698455175385
75,50,60,"Aggressive Elimination","Yes",15000,0.240243809763342
90,50,60,"Aggressive Elimination","Yes",15000,0.488685132935643
50,75,60,"Aggressive Elimination","Yes",15000,0.333366853417829
75,75,60,"Aggressive Elimination","Yes",15000,0.0594350094906986
90,75,60,"Aggressive Elimination","Yes",15000,0.979125673417002
